"uid","namedLocation","domainID","siteID","plotID","setDate","collectDate","sortDate","sampleID","sampleCode","subsampleID","subsampleCode","totalWeight","subsampleWeight","bycatchWeight","sampleCondition","remarks","sortedBy","laboratoryName"
"948cd7c3-4ed3-4a5c-a154-37f7953b5ddf","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-09-06T11:45Z","2017-09-06T20:06Z","2017-10-11","HARV_077.20170906.1606","D00000000196","HARV_077.20170906.1606.S.01",NA,0.011,0.011,0.002,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"a0dde9cf-97a3-4591-9448-3fa7499f0577","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","2017-09-06T11:54Z","2017-09-06T20:15Z","2017-10-11","HARV_078.20170906.1615","D00000000197","HARV_078.20170906.1615.S.01",NA,0.018,0.018,0.003,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"85c97183-7fcd-4019-afa5-79736451816e","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","2017-09-06T12:12Z","2017-09-06T20:32Z","2017-10-11","HARV_076.20170906.1632","D00000000193","HARV_076.20170906.1632.S.01",NA,0.016,0.016,0.004,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"8568d9ae-4b65-4240-896b-41db61cb800a","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-09-06T12:20Z","2017-09-06T20:39Z","2017-10-11","HARV_081.20170906.1639","D00000000199","HARV_081.20170906.1639.S.01",NA,0.004,0.004,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"17a1d575-1667-45cb-8215-12a4cc6b2ba1","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-09-06T12:32Z","2017-09-06T20:50Z","2017-10-11","HARV_079.20170906.1650","D00000000198","HARV_079.20170906.1650.S.01",NA,0.018,0.018,0.001,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"0c555c67-1967-4176-8680-ae9fbe4f6720","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","2017-09-06T12:38Z","2017-09-06T20:54Z","2017-10-11","HARV_075.20170906.1654","D00000000194","HARV_075.20170906.1654.S.01",NA,0.011,0.011,0.005,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"fed00820-08a1-4310-9766-15136f9393ca","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","2017-09-06T19:41Z","2017-09-07T11:09Z","2017-10-12","HARV_082.20170907.0709","D00000000184","HARV_082.20170907.0709.S.01",NA,0.049,0.049,0.001,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"93335fd6-608d-4b93-9b20-75b656764062","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","2017-09-06T19:59Z","2017-09-07T11:27Z","2017-10-11","HARV_074.20170907.0727","D00000000191","HARV_074.20170907.0727.S.01",NA,0.031,0.031,0.001,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"f1ed0c37-3ce1-4044-88ef-ca453050c2d3","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-09-06T20:07Z","2017-09-07T11:34Z","2017-10-12","HARV_077.20170907.0734","D00000000186","HARV_077.20170907.0734.S.01",NA,0.018,0.018,0.002,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"2cba34f4-3fad-4624-81b7-02051b5b2b21","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","2017-09-06T20:15Z","2017-09-07T11:43Z","2017-10-12","HARV_078.20170907.0743","D00000000188","HARV_078.20170907.0743.S.01",NA,0.008,0.008,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"61f8942d-b028-4037-ad0d-83340fad125c","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","2017-09-06T20:25Z","2017-09-07T11:52Z","2017-10-12","HARV_080.20170907.0752","D00000000183","HARV_080.20170907.0752.S.01",NA,0.003,0.003,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"93b2ed8e-eff3-49b1-9407-3cd2f7d20b99","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","2017-09-06T20:32Z","2017-09-07T11:59Z","2017-10-12","HARV_076.20170907.0759","D00000000190","HARV_076.20170907.0759.S.01",NA,0.048,0.048,0.004,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"23ca397c-ad5a-402d-83c4-323658ff2b74","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-09-06T20:39Z","2017-09-07T12:07Z","2017-10-12","HARV_081.20170907.0807","D00000000185","HARV_081.20170907.0807.S.01",NA,0.018,0.018,0.006,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"b4f4aed2-386f-4de1-8099-ec81c7eb9194","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-09-06T20:50Z","2017-09-07T12:19Z","2017-10-12","HARV_079.20170907.0819","D00000000187","HARV_079.20170907.0819.S.01",NA,0.029,0.029,0.003,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"cb2960f6-4ddc-4549-ba4b-91d4f5636b28","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","2017-09-06T20:54Z","2017-09-07T12:23Z","2017-10-12","HARV_075.20170907.0823","D00000000189","HARV_075.20170907.0823.S.01",NA,0.051,0.051,0.004,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"008ad5f7-63b6-4967-b2c8-53c2dc021e6e","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","2017-09-06T21:14Z","2017-09-07T12:42Z","2017-10-11","HARV_073.20170907.0842","D00000000192","HARV_073.20170907.0842.S.01",NA,0.008,0.008,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"9eb29722-1444-4f56-81f3-9ab01d353852","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","2017-09-19T20:12Z","2017-09-20T14:28Z","2017-10-12","HARV_073.20170920.1028","D00000000154","HARV_073.20170920.1028.S.01",NA,0.004,0.004,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"9cff7f89-e68d-4059-8e26-7a3f653be262","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","2017-09-19T20:41Z","2017-09-20T14:11Z","2017-10-12","HARV_075.20170920.1011","D00000000147","HARV_075.20170920.1011.S.01",NA,0.011,0.011,0.01,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"a17626b7-f8c0-44b8-a32d-ad3ab44e8334","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-09-19T20:49Z","2017-09-20T14:07Z","2017-10-12","HARV_079.20170920.1007","D00000000152","HARV_079.20170920.1007.S.01",NA,0.024,0.024,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"de004b46-7c56-4f45-9f3d-6ad7d7067bc3","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","2017-09-19T20:58Z","2017-09-20T13:52Z","2017-10-12","HARV_076.20170920.0952","D00000000156","HARV_076.20170920.0952.S.01",NA,0.012,0.012,0.001,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"36d5b059-1176-42a6-8b7d-2d49783c2be3","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-09-19T21:03Z","2017-09-20T13:58Z","2017-10-12","HARV_081.20170920.0958","D00000000149","HARV_081.20170920.0958.S.01",NA,0.02,0.02,0.002,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"235ebf37-44e5-4f9a-bc2d-cfc982b0fd7c","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","2017-09-19T21:21Z","2017-09-20T13:46Z","2017-10-12","HARV_080.20170920.0946","D00000000155","HARV_080.20170920.0946.S.01",NA,0.005,0.005,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"b4c843d0-f2e2-4fe7-af29-4d18e868f0af","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","2017-09-19T21:34Z","2017-09-20T13:38Z","2017-10-12","HARV_078.20170920.0938","D00000000151","HARV_078.20170920.0938.S.01",NA,0.008,0.008,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"9c97d50b-264c-426e-8d34-be0959207a24","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-09-19T21:50Z","2017-09-20T13:30Z","2017-10-12","HARV_077.20170920.0930","D00000000148","HARV_077.20170920.0930.S.01",NA,0.019,0.019,0.001,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"6dfe61da-4ca1-43f6-b935-ec7ef2f41336","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","2017-09-19T22:06Z","2017-09-20T13:24Z","2017-10-12","HARV_074.20170920.0924","D00000000153","HARV_074.20170920.0924.S.01",NA,0.019,0.019,0.002,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"8a105e65-56ff-4ea3-a90a-af8495b9cb47","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","2017-09-19T22:19Z","2017-09-20T13:03Z","2017-10-12","HARV_082.20170920.0903","D00000000150","HARV_082.20170920.0903.S.01",NA,0.041,0.041,0.003,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"3e8e07ba-a719-4656-b696-5c021362f7cd","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","2017-09-20T13:07Z","2017-09-20T19:13Z","2017-10-12","HARV_082.20170920.1513","D00000000137","HARV_082.20170920.1513.S.01",NA,0.004,0.004,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"9f5e05e0-6106-4205-96cb-b27bb2404d43","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","2017-09-20T13:25Z","2017-09-20T19:34Z","2017-10-12","HARV_074.20170920.1534","D00000000141","HARV_074.20170920.1534.S.01",NA,0.004,0.004,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"9a57e1a0-1f53-419f-86f9-c079f6b4f035","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-09-20T13:31Z","2017-09-20T19:41Z","2017-10-12","HARV_077.20170920.1541","D00000000143","HARV_077.20170920.1541.S.01",NA,0.004,0.004,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"71e159ed-10cd-40b3-a6fa-a24592a2b085","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","2017-09-20T13:38Z","2017-09-20T19:49Z","2017-10-12","HARV_078.20170920.1549","D00000000146","HARV_078.20170920.1549.S.01",NA,0.002,0.002,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"f1e3b8d6-ab46-4983-a28f-60993e9f9e75","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","2017-09-20T13:47Z","2017-09-20T19:59Z","2017-10-12","HARV_080.20170920.1559","D00000000144","HARV_080.20170920.1559.S.01",NA,0.002,0.002,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"a4498ba5-b0eb-4810-b2a7-175ee63f17fa","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-09-20T13:59Z","2017-09-20T20:12Z","2017-10-12","HARV_081.20170920.1612","D00000000139","HARV_081.20170920.1612.S.01",NA,0.01,0.01,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"036382b4-2ef5-40d7-a9e0-f69366210b43","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-09-20T14:07Z","2017-09-20T20:22Z","2017-10-12","HARV_079.20170920.1622","D00000000138","HARV_079.20170920.1622.S.01",NA,0.011,0.011,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"b87c48fd-8ebd-4705-ba9a-96f53c6cfae9","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","2017-09-20T14:29Z","2017-09-20T20:47Z","2017-10-12","HARV_073.20170920.1647","D00000000142","HARV_073.20170920.1647.S.01",NA,0.003,0.003,0.001,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"a78f7b17-65bd-4b6c-913d-e7bce1814278","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","2017-09-20T19:16Z","2017-09-21T11:31Z","2017-10-12","HARV_082.20170921.0731","D00000000132","HARV_082.20170921.0731.S.01",NA,0.015,0.015,0.002,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"cf1d43b7-42cb-443e-a413-71e9624f5824","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","2017-09-20T19:34Z","2017-09-21T11:57Z","2017-10-12","HARV_074.20170921.0757","D00000000129","HARV_074.20170921.0757.S.01",NA,0.014,0.014,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"b5df672c-f928-4f65-8bc2-f9e16090cffa","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-09-20T19:42Z","2017-09-21T12:07Z","2017-10-12","HARV_077.20170921.0807","D00000000130","HARV_077.20170921.0807.S.01",NA,0.036,0.036,0,"No known compromise","Ice in sample","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"9876f8f0-8811-4a81-a6f9-b45a7cb4a539","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","2017-09-20T19:49Z","2017-09-21T12:17Z","2017-10-12","HARV_078.20170921.0817","D00000000134","HARV_078.20170921.0817.S.01",NA,0.02,0.02,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"00b850ba-7631-47c3-beee-737ec328e758","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","2017-09-20T19:59Z","2017-09-21T12:26Z","2017-10-12","HARV_080.20170921.0826","D00000000145","HARV_080.20170921.0826.S.01",NA,0.009,0.009,0.001,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"569133ca-94e3-4b08-a974-7f91172e3070","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","2017-09-20T20:06Z","2017-09-21T12:34Z","2017-10-12","HARV_076.20170921.0834","D00000000133","HARV_076.20170921.0834.S.01",NA,0.015,0.015,0.001,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"2e699f9a-cd24-41a9-bd79-be50a88f01e0","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-09-20T20:12Z","2017-09-21T12:44Z","2017-10-12","HARV_081.20170921.0844","D00000000136","HARV_081.20170921.0844.S.01",NA,0.017,0.017,0,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"52eb52be-605e-4228-883d-9f408f3133fe","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-09-20T20:23Z","2017-09-21T12:54Z","2017-10-12","HARV_079.20170921.0854","D00000000131","HARV_079.20170921.0854.S.01",NA,0.021,0.021,0.003,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"c41b56f0-0e75-4ff1-9ab1-a68211d449e7","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","2017-09-20T20:27Z","2017-09-21T13:01Z","2017-10-12","HARV_075.20170921.0901","D00000000135","HARV_075.20170921.0901.S.01",NA,0.081,0.081,0.055,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"496bd10b-2477-427d-b80c-0dd2ef6a6d4f","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","2017-09-20T20:48Z","2017-09-21T13:22Z","2017-10-12","HARV_073.20170921.0922","D00000000140","HARV_073.20170921.0922.S.01",NA,0.012,0.012,0.003,"No known compromise","","IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"f4b01b31-8e9e-4c3e-b1df-dc561ad48c49","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","2017-10-03T19:00Z","2017-10-04T11:46Z","2017-11-10","HARV_082.20171004.0746",NA,"HARV_082.20171004.0746.S.01",NA,0.01,0.01,0.002,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"03ef2844-0a2c-4720-a4cf-4a7901a43e82","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","2017-10-03T19:18Z","2017-10-04T12:03Z","2017-11-10","HARV_074.20171004.0803",NA,"HARV_074.20171004.0803.S.01",NA,0.02,0.02,0.002,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"f2eafc8f-aac0-45c6-a7c3-dc9d8c232f5e","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-10-03T19:28Z","2017-10-04T12:11Z","2017-11-10","HARV_077.20171004.0811",NA,"HARV_077.20171004.0811.S.01",NA,0.012,0.012,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"152ca64f-8fda-44b8-ac37-83eb0e498094","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","2017-10-03T19:34Z","2017-10-04T12:21Z","2017-11-10","HARV_078.20171004.0821",NA,"HARV_078.20171004.0821.S.01",NA,0.005,0.005,0.001,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"6f8f71c3-ee19-4786-ad6f-d6c28fa1ab00","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","2017-10-03T19:43Z","2017-10-04T12:31Z","2017-11-10","HARV_080.20171004.0831",NA,"HARV_080.20171004.0831.S.01",NA,0.004,0.004,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"82d8a951-d2fd-457f-911a-257dd86f726d","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","2017-10-03T19:50Z","2017-10-04T12:39Z","2017-11-10","HARV_076.20171004.0839",NA,"HARV_076.20171004.0839.S.01",NA,0.009,0.009,0.001,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"794ae8b8-f212-4457-8466-faac89dd3d72","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-10-03T19:58Z","2017-10-04T12:48Z","2017-11-10","HARV_081.20171004.0848",NA,"HARV_081.20171004.0848.S.01",NA,0.008,0.008,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"5ea7c8bb-e2ba-4b11-94f4-50df56a1f1c5","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-10-03T20:15Z","2017-10-04T13:01Z","2017-11-10","HARV_079.20171004.0901",NA,"HARV_079.20171004.0901.S.01",NA,0.009,0.009,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"3460b010-7ca6-41bf-ad1a-0a101077d844","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","2017-10-03T20:20Z","2017-10-04T13:08Z","2017-11-10","HARV_075.20171004.0908",NA,"HARV_075.20171004.0908.S.01",NA,0.012,0.012,0.002,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"7be388b8-cacc-43d0-b5a2-d68a16fd3b8e","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","2017-10-03T20:40Z","2017-10-04T13:27Z","2017-11-10","HARV_073.20171004.0927",NA,"HARV_073.20171004.0927.S.01",NA,0.009,0.009,0.004,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"6ed5f336-d4a2-4747-ac15-0af52acd28db","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","2017-10-04T12:05Z","2017-10-04T18:47Z","2017-11-10","HARV_074.20171004.1447",NA,"HARV_074.20171004.1447.S.01",NA,0.003,0.003,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"186ed78f-bac3-47a2-90af-751893749118","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","2017-10-04T12:40Z","2017-10-04T19:18Z","2017-11-10","HARV_076.20171004.1518",NA,"HARV_076.20171004.1518.S.01",NA,0.002,0.002,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"613e7ae2-eaf2-4e57-92f4-19daf829263d","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-10-04T12:49Z","2017-10-04T19:26Z","2017-11-10","HARV_081.20171004.1526",NA,"HARV_081.20171004.1526.S.01",NA,0.002,0.002,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"214719e3-0b82-4fff-a508-6c6bba991247","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-10-04T13:02Z","2017-10-04T19:39Z","2017-11-10","HARV_079.20171004.1539",NA,"HARV_079.20171004.1539.S.01",NA,0.007,0.007,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"37db189c-024c-485b-90ae-b62afa53e627","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","2017-10-04T18:32Z","2017-10-05T11:52Z","2017-11-09","HARV_082.20171005.0752",NA,"HARV_082.20171005.0752.S.01",NA,0.002,0.002,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"054c0c72-97eb-462d-9239-c21809efdedc","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","2017-10-04T18:48Z","2017-10-05T12:10Z","2017-11-09","HARV_074.20171005.0810",NA,"HARV_074.20171005.0810.S.01",NA,0.011,0.011,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"22a35896-0315-467f-9780-864d4e124c78","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-10-04T18:56Z","2017-10-05T12:16Z","2017-11-09","HARV_077.20171005.0816",NA,"HARV_077.20171005.0816.S.01",NA,0.007,0.007,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"8f35454a-c682-4663-8670-438ea8b7d5cb","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","2017-10-04T19:04Z","2017-10-05T12:24Z","2017-11-09","HARV_078.20171005.0824",NA,"HARV_078.20171005.0824.S.01",NA,0.001,0.001,0.001,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"6098d33b-fad7-41b4-845a-5b697a185943","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","2017-10-04T19:13Z","2017-10-05T12:34Z","2017-11-09","HARV_080.20171005.0834",NA,"HARV_080.20171005.0834.S.01",NA,0.006,0.006,0.002,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"d4b7fdf5-f69e-4fd7-b9de-28630672cb43","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","2017-10-04T19:19Z","2017-10-05T12:40Z","2017-11-09","HARV_076.20171005.0840",NA,"HARV_076.20171005.0840.S.01",NA,0.002,0.002,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"3a158afb-521b-4d41-ba97-0347625cb78c","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-10-04T19:27Z","2017-10-05T12:47Z","2017-11-09","HARV_081.20171005.0847",NA,"HARV_081.20171005.0847.S.01",NA,0.013,0.013,0.002,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"486bf0a4-e5fb-466f-8f6a-a6404cd2a73f","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-10-04T19:39Z","2017-10-05T12:59Z","2017-11-09","HARV_079.20171005.0859",NA,"HARV_079.20171005.0859.S.01",NA,0.018,0.018,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"70985656-08b9-4276-bcf1-ea07591b9a3d","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","2017-10-04T19:44Z","2017-10-05T13:04Z","2017-11-09","HARV_075.20171005.0904",NA,"HARV_075.20171005.0904.S.01",NA,0.012,0.012,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"31d29c84-620c-4f4c-894d-8172c2dfd045","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-10-17T19:42Z","2017-10-18T13:11Z","2017-11-09","HARV_077.20171018.0911",NA,"HARV_077.20171018.0911.S.01",NA,0.003,0.003,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
